363	7 1098 4 5267| 28 , | 1111 1438
363	18 982 4 10577 8986| 10 , | 7 1098 4 5267
364	3033 3034| 427 , 231 , | 18 1796
364	30551 641| 483 , | 6447
365	696 697 160 4325 1514 4 3157| 216 1410 , | 17932
365	1510| 4 , | 106
366	404| 1383 , 136 , | 18 1772
366	7 464| 3396 , 136 , | 509
366	7 464| 216 , 10 4162 , 401 , 14 , 1114 , 149 , | 18 885 4 18 2551
366	7 464| 3396 , 951 , | 1045 1046 4 1755
366	1755| 285 , 1652 401 , | 3234 3415
367	245 47154| 1688 , 237 , 675 , 35 , | 7 59797 4527 1154 11117
367	245 47154| 1688 , 237 , 6 , | 7 995 1443
367	245 47154| 1688 , | 18 60759 1154
367	245 47154| 1688 , | 253
367	245 47154| 1688 , 4 , | 26171
367	245 47154| 1688 , 35 , | 6445 59797
368	253| 2860 , 26 , | 18 13971
368	11507| 26 , | 1561 304
369	7 10433 1595 1087 4 18 973 154| 337 , 401 , | 18 960
369	7 10433 1595 1087 4 18 973 154| 337 , 132 , | 5909 33730
369	7 10433 1595 1087 4 18 973 154| 337 , | 7 5676 6018
369	7 10433 1595 1087 4 18 973 154| | 121 11743
369	7 10433 1595 1087 4 18 973 154| 26 , 6624 , | 7 4767
369	7 10433 1595 1087 4 18 973 154| 26 , 6624 , 2648 , | 1664 972 154 15791
369	7 10433 1595 1087 4 18 973 154| 26 , 6624 , 2648 , 4 , | 466 26 462
371	36607| 3048 , | 18 4728 4 775 4222
371	18 1674 154 9307| 149 , 57132 , | 36607
375	1555| 4 , 1688 , 42 , | 4144
375	1555| 4 , 1688 , 42 , | 623
375	253 10 429| 26 , | 1555
376	3040| 1399 , | 1789 1217
377	1214 470| 10 5151 , 35 , | 7 1866
377	1214 470| 10 5151 , 13 , | 727
377	1214 470| 10 5151 , 132 , | 18 1257
377	1214 470| 10 5151 , | 3316 1685
378	449 2117 7891| 216 , 192 , | 7 490 3100
378	449 2117 7891| 49 , | 6680
378	449 2117 7891| 26 , | 705
379	10 28 18 1382 4 7 3150 3966| 598 189 , | 46 419
379	10 28 18 1382 4 7 3150 3966| 26 , | 18 525
380	22280 104| 216 , 93 , 42 , 427 , 10 , | 1581 149 405
380	22280 104| 216 93 4 , | 76666 1743
380	22280 104| 216 , | 93 4 18 1920 154 268
381	17127 42 8829 154 1180| 26 , | 1111
381	7 1267 4115| 26 , | 3095 2540
382	18 1676| 49 , | 727 42 742 349
383	14 338 2348| 35 , | 7 123173
383	2468| 216 , 11562 26 , 483 , | 14 338 2348
383	2468| 557 , | 1500 47330 4 2572 4089
384	18 145 2495| 285 499 , 13 , | 58947 2412
384	18 145 2495| 285 499 , | 12792
384	245 98178| 347 , 814 , | 12792
385	7 3537| 136 , | 18 151 152 2239
385	3672| 323 1109 26 , | 3014
385	3672| 26 , | 18 1737
385	3672| 2936 , | 18 4801
385	3672| 2936 , 26 , | 18 194
385	3672| 2936 , | 12800
386	7 1069 154176 460| 610 , | 2426
386	7 1069 154176 460| 26 , | 3075
386	7 1069 154176 460| 610 , | 245 106099
386	7 1069 154176 460| 610 , 149 , | 18 465 10875 756
386	7 1069 154176 460| 610 , 26 , | 153976 388
387	7 465 2337| 1551 , 132 , | 2581
387	7 465 2337| 1551 , | 253
387	1345 3039| 216 10 1167 , 325 93 , 45 , | 270 149 3954
387	1345 3039| 216 10 1167 , 325 93 , 45 , | 7 465 2337
388	2 1755 216| 2464 , 1422 , | 18 904 1773
388	2 1755 216| 2464 , 26 , | 18 1020 4 2456
388	18 1382 4 1761 367| 10 , | 2 1755 216
388	18 1382 4 1761 367| 10 , 1922 , | 18 44490 1081 1793
389	2015| | 1872
389	2015| 49 , | 2436
389	2015| | 449 1096
389	2015| | 1870
389	154177| 10355 , 6 , | 8119 3142
389	2015| | 2037
389	154177| 10355 , | 49893
389	154177| 10355 , | 2015
389	2015| | 18 650
389	154177| 10355 , | 130337 18735
390	18 1091 3354| 10 , 532 , 671 , | 7 21410 27671
390	18 1091 3354| 951 , | 6320 44945 4 3737
391	45 216 816| 2269 , | 18 972 973 154 3234 3590
391	7639| 2990 , | 18 5138 4 696 17024 10631
391	45 216 816| 2269 , 42 , 2740 , 4 , | 18 6488 4 12936 298 5903
391	7639| 4 , | 37323
392	7 11533| 405 , | 142 232
392	10 18 7629| 13 , | 1150 154182
392	11628 1282 17847| 28 , | 10 18 7629
394	18 6970 946| 1550 49 , | 2442 154185 154 6846
394	18 6970 946| 149 , | 885
395	7 23277 2605| 4 , | 12787 147379
